 Nº_boletim;data_hora_boletim;  seq_veic; cod_categ; descricao_categoria; cod_especie;  descricao_especie; cod_situacao; desc_situacao; tipo_socorro; desc_tipo_socorro
2016-011043631-001;21/05/2016 03:12;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;3;               ;0;NÃO INFORMADO       
2016-019305272-001;05/09/2016 01:38;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-009421715-001;30/04/2016 20:12;3;4;ALUGUEL                       ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-009421715-001;30/04/2016 20:12;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-008142272-001;13/04/2016 15:10;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-008142272-001;13/04/2016 15:10;1;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-001604976-001;22/01/2016 13:54;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-001604976-001;22/01/2016 13:54;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-001604976-001;22/01/2016 13:54;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-020636219-001;21/09/2016 11:06;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-023030390-001;21/10/2016 20:55;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-019732922-001;10/09/2016 04:06;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-015309059-001;15/07/2016 13:59;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-015309059-001;15/07/2016 13:59;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-024988542-001;17/11/2016 19:25;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-016925098-001;05/08/2016 11:55;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-018167590-001;21/08/2016 09:15;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;3;               ;0;NÃO INFORMADO       
2016-005826363-001;15/03/2016 15:37;3;3;PARTICULAR                    ;12;CAMIONETA                     ;3;               ;0;NÃO INFORMADO       
2016-005581139-001;12/03/2016 17:05;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-026066280-001;01/12/2016 15:52;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-012862310-001;14/06/2016 13:25;3;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-025119517-001;19/11/2016 15:31;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013954449-001;28/06/2016 15:39;6;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013954449-001;28/06/2016 15:39;5;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013954449-001;28/06/2016 15:39;4;3;PARTICULAR                    ;26;CAMINHONETE                   ;3;               ;0;NÃO INFORMADO       
2016-013954449-001;28/06/2016 15:39;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013954449-001;28/06/2016 15:39;2;4;ALUGUEL                       ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-024967378-001;17/11/2016 14:30;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-024967378-001;17/11/2016 14:30;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-020673323-001;24/09/2016 17:16;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-006004134-001;17/03/2016 18:04;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-012050145-001;03/06/2016 11:34;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-012050145-001;03/06/2016 11:34;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-022310664-001;12/10/2016 19:34;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-023414064-001;26/10/2016 19:40;2;4;ALUGUEL                       ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-001688504-001;23/01/2016 18:53;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-021519946-001;30/09/2016 19:30;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-027849190-001;26/10/2016 00:00;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-015284094-001;10/07/2016 02:00;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-027482034-001;19/12/2016 22:00;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-025419531-001;23/11/2016 13:26;3;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-001478967-001;20/01/2016 14:29;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-003422954-001;15/02/2016 09:20;2;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005999948-001;17/03/2016 18:21;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-007747811-001;08/04/2016 18:18;2;4;ALUGUEL                       ;8;ONIBUS                        ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-000774791-001;11/01/2016 15:02;6;3;PARTICULAR                    ;3;MOTONETA                      ;3;               ;0;NÃO INFORMADO       
2016-000774791-001;11/01/2016 15:02;5;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-000774791-001;11/01/2016 15:02;4;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-000774791-001;11/01/2016 15:02;3;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-000774791-001;11/01/2016 15:02;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-025942581-001;30/11/2016 08:56;3;4;ALUGUEL                       ;0;NAO INFORMADO                 ;2;PARADO         ;0;NÃO INFORMADO       
2016-021869641-001;06/10/2016 15:43;2;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-024705191-001;13/11/2016 20:57;4;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;3;               ;0;NÃO INFORMADO       
2016-016228225-001;27/07/2016 15:07;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-016931812-001;05/08/2016 12:36;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-016931812-001;05/08/2016 12:36;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-016931812-001;05/08/2016 12:36;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-022011566-001;08/10/2016 14:36;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-010022563-001;08/05/2016 12:02;5;3;PARTICULAR                    ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-007284680-001;03/04/2016 17:45;4;0;NAO INFORMADO                 ;8;ONIBUS                        ;2;PARADO         ;0;NÃO INFORMADO       
2016-028223030-001;30/12/2016 15:48;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-015421664-001;17/07/2016 12:02;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-014577915-001;04/07/2016 17:50;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-013982734-001;29/06/2016 07:29;1;4;ALUGUEL                       ;13;CAMINHAO                      ;3;               ;0;NÃO INFORMADO       
2016-000671566-001;10/01/2016 03:20;1;4;ALUGUEL                       ;0;NAO INFORMADO                 ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-021549206-001;03/10/2016 06:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-017160670-001;08/08/2016 15:45;3;0;NAO INFORMADO                 ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-016147175-001;19/07/2016 20:30;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-021822124-001;06/10/2016 07:28;2;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-023653550-001;30/10/2016 04:29;3;4;ALUGUEL                       ;13;CAMINHAO                      ;3;               ;0;NÃO INFORMADO       
2016-023653550-001;30/10/2016 04:29;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-007262310-001;03/04/2016 07:04;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-012098024-001;04/06/2016 05:26;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-009375100-001;30/04/2016 00:50;2;4;ALUGUEL                       ;7;MICROONIBUS                   ;3;               ;0;NÃO INFORMADO       
2016-015479592-001;18/07/2016 08:50;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-022085534-001;09/10/2016 23:07;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-007407613-001;05/04/2016 00:50;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-000221130-001;04/01/2016 16:28;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-000221130-001;04/01/2016 16:28;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-004484994-001;28/02/2016 03:41;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-010142651-001;09/05/2016 17:35;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-020006766-001;13/09/2016 13:42;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-009202694-001;27/04/2016 19:06;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-026194283-001;31/10/2016 17:00;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-018877170-001;27/07/2016 17:30;1;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-020454080-001;19/09/2016 13:05;5;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-020454080-001;19/09/2016 13:05;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-020454080-001;19/09/2016 13:05;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-020454080-001;19/09/2016 13:05;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;3;               ;0;NÃO INFORMADO       
2016-014305207-001;03/07/2016 06:22;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-024164057-001;06/11/2016 21:22;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013403705-001;21/06/2016 12:44;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-024819778-001;16/11/2016 00:24;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-024819778-001;16/11/2016 00:24;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-023024941-001;21/10/2016 20:06;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-022595140-001;17/10/2016 07:33;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-018821148-001;29/08/2016 14:00;2;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019603307-001;08/09/2016 13:39;3;4;ALUGUEL                       ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-024514932-001;10/11/2016 18:34;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-006035176-001;10/02/2016 21:00;2;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;3;               ;0;NÃO INFORMADO       
2016-010594970-001;15/05/2016 20:15;2;0;NAO INFORMADO                 ;19;CAMINHAO-TRATOR               ;3;               ;0;NÃO INFORMADO       
2016-003383773-001;14/02/2016 18:27;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-003901296-001;20/02/2016 15:31;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-002701201-001;05/02/2016 10:50;2;4;ALUGUEL                       ;13;CAMINHAO                      ;3;               ;0;NÃO INFORMADO       
2016-017838163-001;17/08/2016 08:45;3;4;ALUGUEL                       ;10;REBOQUE E SEMI-REBOQUE        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-014489259-001;05/07/2016 15:00;3;3;PARTICULAR                    ;26;CAMINHONETE                   ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-014489259-001;05/07/2016 15:00;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-028236710-001;30/12/2016 19:11;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-010920559-001;05/05/2016 16:20;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-010138497-001;09/05/2016 17:38;2;4;ALUGUEL                       ;13;CAMINHAO                      ;3;               ;0;NÃO INFORMADO       
2016-003744100-001;18/02/2016 12:51;5;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-003744100-001;18/02/2016 12:51;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-003744100-001;18/02/2016 12:51;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-023600299-001;29/10/2016 07:20;4;3;PARTICULAR                    ;1;BICICLETA                     ;3;               ;0;NÃO INFORMADO       
2016-023600299-001;29/10/2016 07:20;3;3;PARTICULAR                    ;26;CAMINHONETE                   ;3;               ;0;NÃO INFORMADO       
2016-011417507-001;26/05/2016 03:41;4;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-011417507-001;26/05/2016 03:41;3;0;NAO INFORMADO                 ;26;CAMINHONETE                   ;3;               ;0;NÃO INFORMADO       
2016-024995334-001;17/11/2016 19:38;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-006174336-001;20/03/2016 06:16;2;4;ALUGUEL                       ;12;CAMIONETA                     ;3;               ;0;NÃO INFORMADO       
2016-006174336-001;20/03/2016 06:16;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-012144473-001;04/06/2016 23:51;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-013217277-001;18/06/2016 21:24;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
2016-013217277-001;18/06/2016 21:24;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;               ;0;NÃO INFORMADO       
